step,bead_id,x,y,z,vx,vy,vz,rho,C,P2,rho_hat,P2_hat,eta,target_f,g_steric,g_elec,g_disp,Fx_drag,Fy_drag,Fz_drag,Fx_body,Fy_body,Fz_body,Fx_grad,Fy_grad,Fz_grad
5,7,0.000000,0.000000,28.000085,0.000000,0.000000,0.000006,0.822178,2.0000,1.000000,0.082218,1.000000,0.244143,0.541109,1.048829,0.975586,1.122071,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
5,8,0.000000,0.000000,32.000361,0.000000,0.000000,0.000040,0.815959,2.0000,1.000000,0.081596,1.000000,0.244080,0.540798,1.048816,0.975592,1.122040,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
5,9,0.000000,0.000000,36.034489,0.000000,0.000000,0.002565,0.404897,1.0000,1.000000,0.040490,1.000000,0.234806,0.520245,1.046961,0.976519,1.117403,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
6,0,0.000000,0.000000,-0.048517,0.000000,0.000000,-0.003046,0.402399,1.0000,1.000000,0.040240,1.000000,0.261957,0.520120,1.052391,0.973804,1.130979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
6,1,0.000000,0.000000,3.999396,0.000000,0.000000,-0.000062,0.813422,2.0000,1.000000,0.081342,1.000000,0.272304,0.540671,1.054461,0.972770,1.136152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
6,2,0.000000,0.000000,7.999885,0.000000,0.000000,-0.000006,0.822139,2.0000,1.000000,0.082214,1.000000,0.272403,0.541107,1.054481,0.972760,1.136201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
6,3,0.000000,0.000000,11.999865,0.000000,0.000000,-0.000005,0.822208,2.0000,1.000000,0.082221,1.000000,0.272403,0.541110,1.054481,0.972760,1.136202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
6,4,0.000000,0.000000,15.999976,0.000000,0.000000,0.000000,0.822196,2.0000,1.000000,0.082220,1.000000,0.272403,0.541110,1.054481,0.972760,1.136201,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
6,5,0.000000,0.000000,20.000024,0.000000,0.000000,-0.000000,0.822196,2.0000,1.000000,0.082220,1.000000,0.272403,0.541110,1.054481,0.972760,1.136201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
6,6,0.000000,0.000000,24.000135,0.000000,0.000000,0.000005,0.822208,2.0000,1.000000,0.082221,1.000000,0.272403,0.541110,1.054481,0.972760,1.136202,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
6,7,0.000000,0.000000,28.000115,0.000000,0.000000,0.000006,0.822139,2.0000,1.000000,0.082214,1.000000,0.272403,0.541107,1.054481,0.972760,1.136201,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
6,8,0.000000,0.000000,32.000604,0.000000,0.000000,0.000062,0.813422,2.0000,1.000000,0.081342,1.000000,0.272304,0.540671,1.054461,0.972770,1.136152,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
6,9,0.000000,0.000000,36.048517,0.000000,0.000000,0.003046,0.402399,1.0000,1.000000,0.040240,1.000000,0.261957,0.520120,1.052391,0.973804,1.130979,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,0,0.000000,0.000000,-0.064953,0.000000,0.000000,-0.003527,0.399496,1.0000,1.000000,0.039950,1.000000,0.286511,0.519975,1.057302,0.971349,1.143255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
7,1,0.000000,0.000000,3.999023,0.000000,0.000000,-0.000092,0.810457,2.0000,1.000000,0.081046,1.000000,0.297829,0.540523,1.059566,0.970217,1.148914,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,2,0.000000,0.000000,7.999854,0.000000,0.000000,-0.000006,0.822076,2.0000,1.000000,0.082208,1.000000,0.297973,0.541104,1.059595,0.970203,1.148986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,3,0.000000,0.000000,11.999839,0.000000,0.000000,-0.000005,0.822202,2.0000,1.000000,0.082220,1.000000,0.297974,0.541110,1.059595,0.970203,1.148987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,4,0.000000,0.000000,15.999976,0.000000,0.000000,0.000000,0.822191,2.0000,1.000000,0.082219,1.000000,0.297974,0.541110,1.059595,0.970203,1.148987,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,5,0.000000,0.000000,20.000024,0.000000,0.000000,-0.000000,0.822191,2.0000,1.000000,0.082219,1.000000,0.297974,0.541110,1.059595,0.970203,1.148987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,6,0.000000,0.000000,24.000161,0.000000,0.000000,0.000005,0.822202,2.0000,1.000000,0.082220,1.000000,0.297974,0.541110,1.059595,0.970203,1.148987,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,7,0.000000,0.000000,28.000146,0.000000,0.000000,0.000006,0.822076,2.0000,1.000000,0.082208,1.000000,0.297973,0.541104,1.059595,0.970203,1.148986,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,8,0.000000,0.000000,32.000977,0.000000,0.000000,0.000092,0.810457,2.0000,1.000000,0.081046,1.000000,0.297829,0.540523,1.059566,0.970217,1.148914,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
7,9,0.000000,0.000000,36.064953,0.000000,0.000000,0.003527,0.399496,1.0000,1.000000,0.039950,1.000000,0.286511,0.519975,1.057302,0.971349,1.143255,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,0,0.000000,0.000000,-0.083789,0.000000,0.000000,-0.004005,0.396203,1.0000,1.000000,0.039620,1.000000,0.308712,0.519810,1.061742,0.969129,1.154356,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
8,1,0.000000,0.000000,3.998477,0.000000,0.000000,-0.000132,0.807070,2.0000,1.000000,0.080707,1.000000,0.320908,0.540354,1.064182,0.967909,1.160454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,2,0.000000,0.000000,7.999821,0.000000,0.000000,-0.000007,0.821980,2.0000,1.000000,0.082198,1.000000,0.321109,0.541099,1.064222,0.967889,1.160555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,3,0.000000,0.000000,11.999813,0.000000,0.000000,-0.000005,0.822196,2.0000,1.000000,0.082220,1.000000,0.321111,0.541110,1.064222,0.967889,1.160556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,4,0.000000,0.000000,15.999976,0.000000,0.000000,0.000000,0.822186,2.0000,1.000000,0.082219,1.000000,0.321111,0.541109,1.064222,0.967889,1.160556,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,5,0.000000,0.000000,20.000024,0.000000,0.000000,-0.000000,0.822186,2.0000,1.000000,0.082219,1.000000,0.321111,0.541109,1.064222,0.967889,1.160556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,6,0.000000,0.000000,24.000187,0.000000,0.000000,0.000005,0.822196,2.0000,1.000000,0.082220,1.000000,0.321111,0.541110,1.064222,0.967889,1.160556,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,7,0.000000,0.000000,28.000179,0.000000,0.000000,0.000007,0.821980,2.0000,1.000000,0.082198,1.000000,0.321109,0.541099,1.064222,0.967889,1.160555,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,8,0.000000,0.000000,32.001523,0.000000,0.000000,0.000132,0.807070,2.0000,1.000000,0.080707,1.000000,0.320908,0.540354,1.064182,0.967909,1.160454,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
8,9,0.000000,0.000000,36.083789,0.000000,0.000000,0.004005,0.396203,1.0000,1.000000,0.039620,1.000000,0.308712,0.519810,1.061742,0.969129,1.154356,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
9,0,0.000000,0.000000,-0.105005,0.000000,0.000000,-0.004478,0.392537,1.0000,1.000000,0.039254,1.000000,0.328783,0.519627,1.065757,0.967122,1.164392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000
9,1,0.000000,0.000000,3.997706,0.000000,0.000000,-0.000182,0.803270,2.0000,1.000000,0.080327,1.000000,0.341773,0.540163,1.068355,0.965823,1.170886,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
9,2,0.000000,0.000000,7.999784,0.000000,0.000000,-0.000008,0.821844,2.0000,1.000000,0.082184,1.000000,0.342044,0.541092,1.068409,0.965796,1.171022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000
